TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;02;03;RETIRO;035;JERONIMOS;CALLE DE ALFONSO XII, 9;CALLE;DE;ALFONSO XII;Número;9;441579.178;4473290.128;40.40817795;-3.68852201;CALLE DE ALFONSO XII, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;035;JERONIMOS;CALLE DE ALFONSO XII, 60;CALLE;DE;ALFONSO XII;Número;60;441553.8447;4473357.594;40.40878394;-3.68882676;CALLE DE ALFONSO XII, 60;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;PASEO DE LA INFANTA ISABEL, 29;PASEO;DE LA;INFANTA ISABEL;Número;29;441824.1875;4473076.881;40.40627407;-3.68561514;PASEO DE LA INFANTA ISABEL, 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;AVENIDA DE MENENDEZ PELAYO, 123;AVENIDA;DE;MENENDEZ PELAYO;Número;123;442247.9212;4472880.347;40.40453309;-3.68060385;AVENIDA DE MENENDEZ PELAYO, 123;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DE SANCHEZ BARCAIZTEGUI, 4;CALLE;DE;SANCHEZ BARCAIZTEGUI;Número;4;442654.3077;4472661.479;40.4025895;-3.67579521;CALLE DE SANCHEZ BARCAIZTEGUI, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DE LAS COCHERAS, 6;CALLE;DE LAS;COCHERAS;Número;6;442570.0149;4472417.286;40.40038386;-3.67676647;CALLE DE LAS COCHERAS, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;032;ADELFAS;CALLE DE FEDERICO MORENO TORROBA, 9;CALLE;DE;FEDERICO MORENO TORROBA;Número;9;443375.777;4472947.659;40.40521694;-3.667319;CALLE DE FEDERICO MORENO TORROBA, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DEL DOCTOR ESQUERDO, 155;CALLE;DEL;DOCTOR ESQUERDO;Número;155;443168.143;4473406.352;40.40933495;-3.66980678;CALLE DEL DOCTOR ESQUERDO, 155;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;CALLE DE LA ANUNCIACION, 1;CALLE;DE LA;ANUNCIACION;Número;1;442660.4488;4473694.762;40.41189829;-3.67581595;CALLE DE LA ANUNCIACION, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;AVENIDA DE MENENDEZ PELAYO, 67;AVENIDA;DE;MENENDEZ PELAYO;Número;67;442601.4194;4473744.78;40.41234481;-3.67651614;AVENIDA DE MENENDEZ PELAYO, 67;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;035;JERONIMOS;CALLE DE ANDRES TORREJON, 17;CALLE;DE;ANDRES TORREJON;Número;17;442101.9642;4473257.56;40.40792109;-3.68235814;CALLE DE ANDRES TORREJON, 17;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DEL DOCTOR ESQUERDO, 77;CALLE;DEL;DOCTOR ESQUERDO;Número;77;443243.3763;4474461.745;40.41884764;-3.66901432;CALLE DEL DOCTOR ESQUERDO, 77;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DE MAIQUEZ, 36;CALLE;DE;MAIQUEZ;Número;36;442905.9812;4474475.687;40.41895015;-3.67299233;CALLE DE MAIQUEZ, 36;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DE SALIENTE, 6;CALLE;DE;SALIENTE;Número;6;443468.8089;4474566.452;40.41980624;-3.66636653;CALLE DE SALIENTE, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE FRANCISCO REMIRO, 10;CALLE;DE;FRANCISCO REMIRO;Número;10;443305.3049;4476590.124;40.4380254;-3.6684742;CALLE DE FRANCISCO REMIRO, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;AVENIDA DE BRASILIA, 33;AVENIDA;DE;BRASILIA;Número;33;443932.0084;4476953.255;40.44133916;-3.6611174;AVENIDA DE BRASILIA, 33;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;CALLE DE ALMERIA, 2;CALLE;DE;ALMERIA;Número;2;443754.985;4475757.434;40.43055464;-3.66309877;CALLE DE ALMERIA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE JULIO CAMBA, 7;CALLE;DE;JULIO CAMBA;Número;7;443649.2126;4475861.653;40.43148633;-3.66435493;CALLE DE JULIO CAMBA, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;046;CASTELLANA;CALLE DE LOPEZ DE HOYOS, 6;CALLE;DE;LOPEZ DE HOYOS;Número;6;441632.878;4476451.36;40.43665965;-3.68817933;CALLE DE LOPEZ DE HOYOS, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;046;CASTELLANA;PASEO DE LA CASTELLANA, 36;PASEO;DE LA;CASTELLANA;Número;36;441638.7742;4475998.054;40.43257647;-3.68806819;PASEO DE LA CASTELLANA, 36;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;046;CASTELLANA;CALLE DE CLAUDIO COELLO, 120;CALLE;DE;CLAUDIO COELLO;Número;120;441873.162;4476442.99;40.43660108;-3.68534568;CALLE DE CLAUDIO COELLO, 120;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;045;LISTA;PLAZA DEL MARQUES DE SALAMANCA, 9;PLAZA;DEL;MARQUES DE SALAMANCA;Número;9;442391.1774;4475699.511;40.4299395;-3.67917103;PLAZA DEL MARQUES DE SALAMANCA, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;045;LISTA;CALLE DE JOSE ORTEGA Y GASSET, 66;CALLE;DE;JOSE ORTEGA Y GASSET;Número;66;442760.4171;4475681.241;40.42980041;-3.67481657;CALLE DE JOSE ORTEGA Y GASSET, 66;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;045;LISTA;CALLE DE MALDONADO, 66;CALLE;DE;MALDONADO;Número;66;442858.9397;4476076.185;40.43336504;-3.67369064;CALLE DE MALDONADO, 66;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;041;RECOLETOS;CALLE DE GOYA, 19;CALLE;DE;GOYA;Número;19;441747.0343;4475202.788;40.42541992;-3.68671903;CALLE DE GOYA, 19;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DE GOYA, 109;CALLE;DE;GOYA;Número;109;442929.8576;4475118.311;40.42474088;-3.67276858;CALLE DE GOYA, 109;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DE JORGE JUAN, 131;CALLE;DE;JORGE JUAN;Número;131;443206.9855;4474937.975;40.42313529;-3.66948577;CALLE DE JORGE JUAN, 131;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
